9.800,-19.8,0.3,69.4,1.35,1.0,0.080,-0.247,-0.944,127,127,127,127,254,0,7.5
10.000,-22.7,-0.8,71.1,1.22,-0.8,0.091,-0.221,-0.950,127,127,127,127,254,0,7.5
10.200,-24.6,-0.1,71.2,1.24,-0.6,0.156,-0.249,-0.934,127,127,127,127,254,0,7.3
10.400,-26.2,-1.7,71.8,1.15,-0.8,0.105,-0.251,-0.941,127,127,127,127,254,0,7.4
10.600,-27.2,-0.8,73.1,1.21,-1.2,0.162,-0.223,-0.940,127,127,127,127,254,0,7.5
10.800,-27.8,-0.2,74.1,1.38,-1.2,0.133,-0.187,-0.952,127,127,127,127,254,0,7.5
11.000,-27.4,2.1,73.7,1.70,0.4,0.031,-0.480,-0.853,127,127,127,127,254,0,7.5
11.200,-25.4,0.8,73.0,1.68,-0.6,0.047,-0.203,-0.957,127,127,127,127,254,0,7.5
11.400,-23.3,-0.7,70.7,1.66,-0.8,0.137,-0.181,-0.953,127,127,127,127,254,0,7.5
11.600,-22.2,0.2,69.0,1.76,1.3,0.011,-0.417,-0.886,127,127,127,127,254,0,7.5
11.800,-20.7,0.6,68.9,1.71,-0.5,-0.060,-0.086,-0.974,127,127,127,127,254,0,7.5
12.000,-19.1,1.1,68.6,1.79,-0.7,0.046,-0.014,-0.978,127,127,127,127,254,0,7.5
12.200,-17.1,0.0,66.6,1.71,-1.0,0.061,-0.101,-0.972,127,127,127,127,254,0,7.5
12.400,-16.9,-0.7,59.6,1.83,0.8,0.087,0.035,-0.975,127,127,127,127,254,0,7.5
12.600,-18.4,-6.8,49.4,1.84,0.3,0.167,-0.138,-0.955,127,127,127,127,254,0,7.5
12.800,-20.3,-10.2,42.8,1.74,-0.6,0.126,-0.296,-0.925,127,127,127,127,254,0,7.5
13.000,-20.3,-6.9,46.6,1.73,-1.2,0.115,-0.150,-0.961,127,127,127,127,254,0,7.5
13.200,-17.2,-3.2,50.1,1.89,0.9,0.063,-0.120,-0.970,127,127,127,127,254,0,7.5
13.400,-12.3,-5.0,53.2,1.80,0.2,0.047,-0.102,-0.973,127,127,127,127,254,0,7.5
13.600,-10.1,-2.6,64.0,1.85,-0.8,0.156,-0.048,-0.966,127,127,127,127,254,0,7.5
13.800,-8.7,2.6,81.3,1.88,-0.8,0.065,0.352,-0.912,127,127,127,127,254,0,7.5
14.000,-9.3,3.2,89.3,1.91,0.6,0.148,0.079,-0.965,127,127,127,127,254,0,7.5
14.200,-8.7,3.6,91.4,1.88,-1.2,0.196,0.300,-0.911,127,127,127,127,254,0,7.5
14.400,-12.7,0.7,85.9,1.93,0.9,0.155,0.076,-0.964,127,127,127,127,254,0,7.5
14.600,-17.4,-2.2,80.0,1.92,-0.5,0.194,-0.046,-0.959,127,127,127,127,254,0,7.5
14.800,-20.2,-4.3,75.0,2.00,1.1,0.176,-0.073,-0.961,127,127,127,127,254,0,7.5
15.000,-21.8,-6.5,69.6,1.96,-0.5,0.252,-0.165,-0.932,127,127,127,127,254,0,7.5
15.200,-21.6,-6.5,69.4,2.04,0.8,0.204,-0.024,-0.958,127,127,127,127,254,0,7.5
15.400,-17.6,-5.8,68.9,1.97,-1.0,0.147,-0.138,-0.958,127,127,127,127,254,0,7.5
15.600,-11.6,-6.5,69.5,2.06,-0.2,0.134,0.119,-0.963,127,127,127,127,254,0,7.5
15.800,-8.6,-7.2,69.7,2.07,-0.3,0.123,0.134,-0.962,127,127,127,127,254,0,7.5
16.000,-7.1,-6.5,70.4,2.05,-0.9,0.149,0.169,-0.953,127,127,127,127,254,0,7.5
16.200,-8.8,-6.4,71.5,2.03,-1.1,0.195,0.116,-0.953,127,127,127,127,254,0,7.5
16.400,-12.3,-5.6,72.9,2.17,0.9,0.172,0.170,-0.949,127,127,127,127,254,0,7.5
16.600,-14.3,-5.5,72.7,2.15,0.4,0.169,0.003,-0.965,127,127,127,127,254,0,7.5
16.800,-15.7,-5.1,73.8,2.19,-0.5,0.159,0.057,-0.965,127,127,127,127,254,0,7.5
17.000,-16.1,-5.5,74.0,2.13,-1.0,0.193,-0.022,-0.960,127,127,127,127,254,0,7.3
17.200,-16.2,-5.8,74.8,2.14,-1.1,0.173,0.051,-0.963,127,127,127,127,254,0,7.3
17.400,-16.0,-6.7,74.7,2.17,-0.8,0.220,0.043,-0.953,127,127,127,127,254,0,7.2
17.600,-15.0,-6.7,74.1,2.18,-0.8,0.177,0.041,-0.962,127,127,127,127,254,0,7.1
17.800,-14.5,-7.2,74.1,2.17,-0.7,0.184,0.059,-0.960,127,127,127,127,254,0,7.0
18.000,-14.0,-7.5,74.2,2.20,-0.9,0.221,0.098,-0.949,127,127,127,127,254,0,7.3
18.200,-14.2,-8.7,75.0,2.23,-0.9,0.230,0.038,-0.951,127,127,127,127,254,0,7.5
18.400,-13.8,-8.7,75.5,2.23,-1.2,0.225,0.110,-0.947,127,127,127,127,254,0,7.5
18.600,-13.4,-10.2,75.9,2.24,-0.6,0.256,0.078,-0.942,127,127,127,127,254,0,7.5
18.800,-12.7,-10.4,75.8,2.23,-1.1,0.283,0.147,-0.926,127,127,127,127,254,0,7.5
19.000,-12.9,-10.1,75.9,2.28,-1.3,0.278,0.159,-0.926,127,127,127,127,254,0,7.5
19.200,-13.2,-10.5,76.0,2.28,-1.5,0.266,0.115,-0.935,127,127,127,127,254,0,7.5
19.400,-13.8,-10.6,76.6,2.31,-1.2,0.255,0.187,-0.927,127,127,127,127,254,0,7.5
19.600,-14.0,-10.6,76.7,2.35,-1.0,0.257,0.153,-0.933,127,127,127,127,254,0,7.5
19.800,-15.5,-11.5,77.3,2.36,-0.9,0.286,0.049,-0.936,127,127,127,127,254,0,7.3
20.000,-15.2,-11.6,77.5,2.38,-0.7,0.306,0.133,-0.921,127,127,127,127,254,0,7.5
20.200,-14.4,-12.3,77.0,2.40,0.2,0.274,0.120,-0.933,127,127,127,127,254,0,7.5
20.400,-13.8,-13.0,77.2,2.36,-0.9,0.270,0.094,-0.937,127,127,127,127,254,0,7.5
20.600,-13.4,-12.1,77.1,2.37,-1.1,0.254,0.141,-0.935,127,127,127,127,254,0,7.5
20.800,-13.8,-11.6,77.1,2.46,0.6,0.215,0.300,-0.907,127,127,127,127,254,0,7.5
21.000,-14.5,-11.7,77.0,2.50,0.7,0.257,0.109,-0.939,127,127,127,127,254,0,7.5
21.200,-15.3,-11.4,77.7,2.51,0.5,0.248,0.224,-0.921,127,127,127,127,254,0,7.5
21.400,-15.2,-11.5,77.5,2.56,-0.7,0.292,0.131,-0.926,127,127,127,127,254,0,7.5
21.600,-15.4,-11.2,77.5,2.58,0.5,0.268,0.137,-0.932,127,127,127,127,254,0,7.5
21.800,-15.4,-10.1,77.1,2.60,0.5,0.238,0.103,-0.944,127,127,127,127,254,0,7.5
22.000,-17.1,-10.0,77.4,2.68,1.9,0.208,0.143,-0.946,127,127,127,127,254,0,7.5
22.200,-18.8,-9.6,77.1,2.96,3.0,0.226,0.069,-0.951,127,127,127,127,254,0,7.5
22.400,-18.8,-10.9,78.0,2.93,2.1,0.284,0.116,-0.930,127,127,127,127,254,0,7.5
22.600,-16.8,-13.3,77.7,2.67,0.8,0.273,0.147,-0.929,127,127,127,127,254,0,7.5
22.800,-16.0,-12.4,78.5,2.72,0.6,0.283,0.193,-0.917,127,127,127,127,254,0,7.5
23.000,-14.3,-13.5,79.4,2.77,1.0,0.309,0.207,-0.906,127,127,127,127,254,0,7.5
23.200,-13.7,-13.2,80.0,2.76,1.4,0.305,0.073,-0.928,127,127,127,127,254,0,7.5
23.400,-14.6,-13.1,80.7,2.79,1.4,0.292,0.227,-0.907,127,127,127,127,254,0,7.3
23.600,-16.0,-13.0,80.8,2.80,1.0,0.317,0.113,-0.920,127,127,127,127,254,0,7.3
23.800,-16.8,-12.7,80.9,2.90,-0.6,0.285,0.164,-0.923,127,127,127,127,254,0,7.2
24.000,-17.6,-12.3,81.6,3.02,-1.2,0.249,0.264,-0.910,127,127,127,127,254,0,7.3
24.200,-17.1,-12.1,81.4,2.95,0.6,0.309,0.210,-0.905,127,127,127,127,254,0,7.3
24.400,-17.3,-12.2,81.5,2.78,-1.2,0.274,0.161,-0.926,127,127,127,127,254,0,7.4
24.600,-17.5,-13.2,81.7,2.86,-1.1,0.363,0.209,-0.885,127,127,127,127,254,0,7.5
24.800,-17.7,-16.1,83.2,2.81,-1.2,0.263,0.280,-0.901,127,127,127,127,254,0,7.3
25.000,-17.4,-16.2,83.6,2.90,-0.5,0.377,0.195,-0.883,127,127,127,127,254,0,7.0
25.200,-17.4,-16.6,83.0,2.90,-0.4,0.394,0.159,-0.882,127,127,127,127,254,0,7.3
25.400,-18.0,-16.2,82.2,2.93,0.4,0.385,0.164,-0.885,127,127,127,127,254,0,7.2
25.600,-20.3,-15.6,81.7,2.95,-0.7,0.284,0.134,-0.928,127,127,127,127,254,0,7.4
25.800,-23.4,-15.5,81.4,2.99,-0.9,0.290,-0.001,-0.935,127,127,127,127,254,0,7.4
26.000,-25.3,-13.8,81.3,2.91,-1.8,0.309,0.021,-0.929,127,127,127,127,254,0,7.4
26.200,-27.2,-10.9,81.4,3.15,-0.9,0.240,0.100,-0.944,127,127,127,127,254,0,7.5
26.400,-28.2,-10.3,81.9,3.09,-1.2,0.230,0.339,-0.889,127,127,127,127,254,0,7.5
26.600,-27.7,-9.0,77.4,3.16,-1.7,0.195,0.165,-0.946,127,127,127,127,254,0,7.5
26.800,-27.7,-9.9,74.5,3.20,-1.5,0.152,-0.044,-0.967,127,127,127,127,254,0,7.5
27.000,-26.8,-8.6,73.0,3.38,1.3,0.145,-0.021,-0.968,127,127,127,127,254,0,7.5
27.200,-27.1,-7.4,71.2,3.21,-1.4,0.119,0.058,-0.970,127,127,127,127,254,0,7.5
27.400,-28.0,-5.4,69.3,3.35,-1.0,0.036,0.024,-0.979,127,127,127,127,254,0,7.5
27.600,-28.3,-3.6,68.0,3.35,-1.3,0.016,0.052,-0.978,127,127,127,127,254,0,7.5
27.800,-28.2,-2.5,67.1,3.39,-1.3,0.006,0.065,-0.977,127,127,127,127,254,0,7.5
28.000,-28.3,-1.7,65.6,3.47,-1.1,-0.057,0.024,-0.978,127,127,127,127,254,0,7.5
28.200,-28.2,-0.8,64.4,3.61,0.1,-0.065,0.015,-0.977,127,127,127,127,254,0,7.3
28.400,-27.7,-1.2,64.6,3.68,0.9,-0.076,0.033,-0.976,127,127,127,127,254,0,7.5
28.600,-29.0,-3.2,66.1,3.58,-0.9,0.009,0.038,-0.979,127,127,127,127,254,0,7.5
28.800,-29.7,-3.7,67.9,3.55,-1.0,0.025,0.054,-0.978,127,127,127,127,254,0,7.5
29.000,-31.4,-5.6,69.8,3.54,0.2,0.084,-0.036,-0.975,127,127,127,127,254,0,7.5
29.200,-33.7,-7.1,72.5,3.40,-1.3,0.085,0.003,-0.976,127,127,127,127,254,0,7.5
29.400,-37.0,-7.7,75.1,3.31,-1.6,0.146,-0.056,-0.967,127,127,127,127,254,0,7.5
29.600,-40.3,-7.3,75.9,3.29,-1.5,0.140,-0.132,-0.960,127,127,127,127,254,0,7.5
29.800,-43.4,-6.5,76.1,3.38,-0.7,0.114,-0.189,-0.954,127,127,127,127,254,0,7.5
30.000,-45.6,-5.2,75.9,3.35,-0.6,0.101,-0.250,-0.942,127,127,127,127,254,0,7.5
30.200,-44.7,-4.5,77.0,3.25,-0.7,0.106,-0.202,-0.953,127,127,127,127,254,0,7.5
30.400,-43.5,-4.1,77.6,3.21,-1.3,0.121,-0.155,-0.959,127,127,127,127,254,0,7.5
30.600,-44.0,-3.7,77.6,3.26,-1.4,0.118,-0.174,-0.956,127,127,127,127,254,0,7.5
30.800,-45.8,-5.0,77.9,3.20,-1.6,0.166,-0.207,-0.943,127,127,127,127,254,0,7.5
31.000,-46.7,-5.0,78.0,3.29,-1.5,0.212,-0.202,-0.934,127,127,127,127,254,0,7.5
31.200,-45.9,-3.8,78.6,3.39,-0.6,0.251,-0.078,-0.943,127,127,127,127,254,0,7.5
31.400,-42.1,-3.1,79.6,3.42,-1.0,0.236,-0.118,-0.943,127,127,127,127,254,0,7.5
31.600,-38.6,-3.7,79.8,3.51,-1.9,0.184,-0.099,-0.957,127,127,127,127,254,0,7.5
31.800,-37.9,-4.3,77.2,3.57,-1.5,0.023,-0.198,-0.959,127,127,127,127,254,0,7.5
32.000,-38.0,-4.2,76.3,3.57,-1.3,-0.047,-0.283,-0.936,127,127,127,127,254,0,7.5
32.200,-37.8,-5.0,77.5,3.60,-0.9,0.178,-0.032,-0.963,127,127,127,127,254,0,7.5
32.400,-38.4,-4.6,76.7,3.48,-2.1,0.109,-0.057,-0.972,127,127,127,127,254,0,7.5
32.600,-39.0,-4.6,75.7,3.68,-1.1,0.099,-0.054,-0.973,127,127,127,127,254,0,7.5
32.800,-39.5,-4.5,75.7,3.76,-0.9,0.137,0.053,-0.968,127,127,127,127,254,0,7.5
33.000,-38.9,-5.7,74.9,3.79,-0.2,-0.025,-0.060,-0.977,127,127,127,127,254,0,7.5
33.200,-39.3,-6.5,73.4,3.77,-1.3,0.041,-0.038,-0.978,127,127,127,127,254,0,7.5
33.400,-38.5,-5.6,69.8,3.93,0.5,-0.129,-0.086,-0.967,127,127,127,127,254,0,7.5
33.600,-38.0,-7.2,68.6,3.94,-0.4,0.062,-0.062,-0.976,127,127,127,127,254,0,7.5
33.800,-38.5,-7.9,69.8,3.90,0.1,0.007,-0.042,-0.979,127,127,127,127,254,0,7.5
34.000,-38.5,-7.4,69.9,3.84,-1.6,0.107,0.002,-0.974,127,127,127,127,254,0,7.5
34.200,-39.5,-6.5,70.8,3.94,-0.2,0.106,0.039,-0.973,127,127,127,127,254,0,7.5
34.400,-39.9,-6.7,70.5,3.87,-1.1,0.070,0.046,-0.976,127,127,127,127,254,0,7.5
34.600,-41.0,-6.8,70.1,3.89,-1.1,0.055,0.016,-0.978,127,127,127,127,254,0,7.5
34.800,-41.2,-7.6,69.9,3.87,-0.4,0.074,-0.118,-0.969,127,127,127,127,254,0,7.5
35.000,-41.2,-7.3,70.3,3.89,-0.7,0.050,-0.091,-0.974,127,127,127,127,254,0,7.5
35.200,-40.8,-8.0,70.5,3.84,-0.9,0.062,-0.022,-0.977,127,127,127,127,254,0,7.5
35.400,-41.1,-8.5,70.0,3.76,-1.8,0.095,-0.025,-0.975,127,127,127,127,254,0,7.5
35.600,-41.4,-8.0,69.7,3.84,-1.0,0.038,-0.035,-0.978,127,127,127,127,254,0,7.5
35.800,-41.8,-7.8,69.4,3.78,-1.1,0.159,-0.118,-0.959,127,127,127,127,254,0,7.5
36.000,-41.3,-7.7,70.4,3.81,-0.2,0.023,0.055,-0.978,127,127,127,127,254,0,7.5
36.200,-41.2,-8.7,69.8,3.74,-0.2,0.106,-0.044,-0.973,127,127,127,127,254,0,7.5
36.400,-41.4,-9.1,70.2,3.72,-1.0,0.097,-0.014,-0.975,127,127,127,127,254,0,7.5
36.600,-42.2,-8.0,71.2,3.74,-1.0,0.103,0.002,-0.974,127,127,127,127,254,0,7.5
36.800,-42.9,-8.1,71.3,3.69,-1.2,0.090,-0.035,-0.975,127,127,127,127,254,0,7.4
37.000,-43.4,-8.2,70.9,3.73,-0.7,0.117,-0.062,-0.970,127,127,127,127,254,0,7.5
37.200,-43.5,-8.4,70.8,3.71,-0.3,0.055,-0.015,-0.978,127,127,127,127,254,0,7.5
37.400,-43.0,-8.7,70.9,3.70,-1.2,0.106,-0.041,-0.973,127,127,127,127,254,0,7.4
37.600,-43.1,-8.4,71.3,3.71,-1.0,0.089,-0.032,-0.975,127,127,127,127,254,0,7.4
37.800,-43.4,-8.6,72.2,3.73,0.3,0.099,0.008,-0.974,127,127,127,127,254,0,7.4
38.000,-46.1,-8.7,72.5,3.66,-0.8,0.085,-0.080,-0.972,127,127,127,127,254,0,7.4
38.200,-46.5,-7.7,72.7,3.76,1.3,0.079,-0.024,-0.976,127,127,127,127,254,0,7.4
38.400,-46.5,-5.5,72.7,3.67,0.8,0.021,-0.061,-0.977,127,127,127,127,254,0,7.4
38.600,-46.1,-4.4,73.4,3.63,-0.8,0.049,-0.066,-0.976,127,127,127,127,254,0,7.4
38.800,-48.6,-4.6,75.0,3.60,0.8,0.041,-0.112,-0.972,127,127,127,127,254,0,7.4
39.000,-49.3,-4.7,75.7,3.56,-0.3,0.119,-0.047,-0.971,127,127,127,127,254,0,7.4
39.200,-51.3,-4.3,76.9,3.56,-0.8,0.103,-0.133,-0.965,127,127,127,127,254,0,7.4
39.400,-53.4,-3.8,76.3,3.35,-2.2,0.124,-0.439,-0.866,127,127,127,127,254,0,7.4
39.600,-53.1,-2.3,77.0,3.47,-0.6,0.029,-0.166,-0.965,127,127,127,127,254,0,7.4
39.800,-52.0,0.4,80.6,3.48,0.8,0.065,-0.012,-0.977,127,127,127,127,254,0,7.4
40.000,-47.9,1.9,82.7,3.36,-1.1,-0.110,-0.248,-0.941,127,127,127,127,254,0,7.4
40.200,-43.1,5.0,84.6,3.49,0.8,0.123,0.039,-0.971,127,127,127,127,254,0,7.4
40.400,-41.3,6.9,84.1,3.35,-1.3,0.100,0.048,-0.973,127,127,127,127,254,0,7.4
40.600,-41.5,8.8,82.9,3.36,-1.6,-0.116,0.357,-0.905,127,127,127,127,254,0,7.4
40.800,-47.9,3.0,83.6,3.41,0.3,0.067,-0.252,-0.944,127,127,127,127,254,0,7.4
41.000,-52.2,10.1,84.9,2.89,-3.6,0.430,-0.438,-0.763,127,127,127,127,254,0,7.4
41.200,-57.0,7.9,82.8,3.40,-0.7,0.229,-0.236,-0.923,127,127,127,127,254,0,7.4
41.400,-60.9,5.3,82.8,3.24,-1.2,0.050,-0.162,-0.965,127,127,127,127,254,0,7.4
41.600,-64.7,5.6,80.7,3.23,-1.1,-0.059,-0.557,-0.803,127,127,127,127,254,0,7.4
41.800,-64.3,6.7,81.4,3.36,1.2,0.048,-0.132,-0.969,127,127,127,127,254,0,7.4
42.000,-61.1,5.2,80.0,3.32,1.0,0.049,-0.307,-0.929,127,127,127,127,254,0,7.4
42.200,-58.7,5.4,80.3,3.34,1.3,0.004,-0.231,-0.952,127,127,127,127,254,0,7.4
42.400,-57.7,4.8,81.1,3.25,0.7,0.024,-0.162,-0.966,127,127,127,127,254,0,7.4
42.600,-57.3,5.0,81.4,3.21,0.7,0.097,-0.133,-0.965,127,127,127,127,254,0,7.4
42.800,-57.1,1.2,82.1,3.15,-1.0,0.162,-0.263,-0.929,127,127,127,127,254,0,7.4
43.000,-57.1,-0.8,84.5,3.13,0.2,0.168,-0.197,-0.945,127,127,127,127,254,0,7.4
43.200,-55.7,0.0,84.7,3.14,0.7,0.145,0.006,-0.969,127,127,127,127,254,0,7.4
43.400,-52.3,0.0,83.0,3.22,0.7,0.047,-0.058,-0.977,127,127,127,127,254,0,7.4
43.600,-49.8,1.9,82.1,3.24,-0.4,0.226,0.096,-0.948,127,127,127,127,254,0,7.4
43.800,-49.6,-1.6,84.3,3.06,-0.3,0.219,-0.013,-0.954,127,127,127,127,254,0,7.4
44.000,-50.7,-0.8,82.1,3.11,-1.5,0.198,0.008,-0.959,127,127,127,127,254,0,7.4
44.200,-52.8,-2.6,85.3,3.08,-0.8,0.222,-0.006,-0.954,127,127,127,127,254,0,7.4
44.400,-54.2,-2.4,82.9,3.12,-1.0,0.113,-0.067,-0.971,127,127,127,127,254,0,7.4
44.600,-55.2,-3.8,81.9,3.16,0.8,0.116,-0.058,-0.971,127,127,127,127,254,0,7.4
